t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,ready,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay,v2_x,v2_y,v2_err_along,v2_err_cross,v2_err_dist,v2_mode,v2_along_info,v2_cross_info,v2_dx_meas,v2_dy_meas,v2_dx_appl,v2_dy_appl,v2_inlier_frac,v2_resid_m,v2_yaw_hint_deg,v2_iters,v2_compute_ms,v2_reject,v2_clamp_m,v2_pending_m,v2_k_scale,v2_sig_along,v2_sig_cross
2.100,0.000,0.8008,3.1583,-89.997,0.7998,3.1583,-89.997,0.0000,-0.0010,0.0010,-0.000,0.7998,3.1583,0.000,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0000,0.0234,0.0234,1.0000,1,0.0000,0.0000,nan,2.0000,1.1944,0.0473,-0.3324,1.0000,0.1534,0.2413,0.1227,0.0000,0.1200,0.0003,0.1250,0.7998,3.1583,0.0000,-0.0010,0.0010,3.0000,0.3759,86.8706,0.0000,-0.0209,0.0000,0.0000,1.0000,0.0028,0.0000,4.0000,2.6999,5.0000,0.0000,0.0000,0.0250,0.0500,0.0250
2.150,0.002,0.8008,3.1561,-90.027,0.7998,3.1446,-90.000,0.0115,-0.0010,0.0115,0.027,0.7998,3.1583,0.000,0.0000,-0.0137,-90.000,0.148,-0.0417,0.030,0.0115,0.0234,0.0233,0.9990,1,0.0398,0.0739,nan,2.0000,1.2342,0.0489,-0.3431,1.0000,0.1577,0.2410,0.1227,0.0000,0.1200,5.3529,0.1250,0.7998,3.1583,-0.0022,-0.0010,0.0024,3.0000,0.3485,84.6036,-0.0001,-0.0061,-0.0001,0.0005,1.0000,0.0028,0.0000,3.0000,2.0738,5.0000,0.0000,0.0000,0.0250,0.0505,0.0250
2.200,0.014,0.8009,3.1447,-90.333,0.7984,3.0949,-90.123,0.0498,-0.0022,0.0498,0.210,0.7984,3.1610,0.000,-0.0001,-0.0661,-90.123,0.374,-0.1912,0.078,0.0525,0.0233,0.0227,0.9754,1,0.2826,0.4972,nan,2.0000,1.4770,0.0585,-0.3090,1.0000,0.1719,0.2288,0.1227,0.0000,0.1200,5.2044,0.1250,0.7984,3.0945,0.0502,-0.0022,0.0503,3.0000,1.0148,79.6290,-0.0014,0.0224,-0.0015,0.0006,1.0000,0.0035,0.0000,5.0000,1.9857,5.0000,0.0000,0.0000,0.0250,0.0524,0.0250
2.250,0.040,0.8006,3.1180,-91.114,0.8007,3.0417,-91.073,0.0763,0.0016,0.0763,0.040,0.8017,3.1632,0.000,-0.0009,-0.1215,-91.073,0.645,-0.3376,0.147,0.0812,0.0236,0.0232,0.9848,1,0.7339,1.2034,nan,2.0000,1.9012,0.0753,-0.2740,1.0000,0.1926,0.1844,0.1822,0.1072,0.1200,5.1345,0.1250,0.8007,3.0411,0.0769,0.0016,0.0769,3.0000,0.2482,95.0849,0.0016,-0.0132,0.0018,0.0006,1.0000,0.0029,0.0000,5.0000,1.9413,5.0000,0.0000,0.0000,0.0250,0.0543,0.0250
2.300,0.072,0.7997,3.0862,-92.049,0.8025,2.9949,-91.905,0.0912,0.0061,0.0914,0.145,0.8050,3.1652,0.000,-0.0024,-0.1704,-91.905,0.862,-0.3845,0.214,0.0983,0.0302,0.0265,0.8770,1,1.0335,1.4297,nan,2.0000,2.1719,0.0860,-0.2705,1.0000,0.2112,0.1373,0.2381,0.2125,0.1199,5.2064,0.1250,0.8025,2.9943,0.0918,0.0061,0.0920,3.0000,0.2274,50.9750,0.0129,0.0299,0.0039,0.0011,1.0000,0.0085,0.0000,3.0000,2.0995,5.0000,0.0000,0.0075,0.0250,0.0560,0.0250
2.350,0.139,0.7964,3.0194,-93.795,0.8051,2.8869,-93.766,0.1316,0.0174,0.1328,0.028,0.8137,3.1689,0.000,-0.0086,-0.2819,-93.766,1.192,-0.5189,0.339,0.1431,0.0271,0.0235,0.8675,1,1.3184,1.6153,nan,2.0000,2.2504,0.0891,-0.2772,1.0000,0.2279,0.0827,0.2256,0.3163,0.0701,5.0230,0.1250,0.8075,2.9206,0.0978,0.0176,0.0994,3.0000,1.1705,67.4995,0.0019,0.0280,0.0044,0.0014,1.0000,0.0045,0.0000,3.0000,1.9866,5.0000,0.0000,0.0149,0.0249,0.0587,0.0250
2.400,0.198,0.7918,2.9607,-95.263,0.8106,2.7854,-95.191,0.1728,0.0348,0.1763,0.072,0.8279,3.1748,0.000,-0.0173,-0.3894,-95.191,1.419,-0.5451,0.435,0.1920,0.0252,0.0015,0.0598,1,1.6051,1.9372,nan,2.0000,2.3200,0.0919,-0.2473,1.0000,0.2445,0.0368,0.2144,0.4187,0.0174,4.9289,0.1250,0.8106,2.7855,0.1728,0.0348,0.1762,3.0000,1.7095,71.3577,0.0001,-0.0002,0.0042,0.0014,1.0000,0.0042,0.0000,3.0000,1.1682,5.0000,0.0000,0.0070,0.0249,0.0635,0.0250
2.450,0.265,0.7849,2.8937,-96.737,0.8045,2.7063,-96.571,0.1838,0.0415,0.1884,0.165,0.8311,3.1775,0.000,-0.0266,-0.4712,-96.571,1.637,-0.5893,0.531,0.2069,0.0229,0.0009,0.0394,1,1.9730,2.1811,nan,2.0000,2.4059,0.0953,-0.1492,1.0000,0.2511,-0.0489,0.1951,0.6215,-0.0502,5.0844,0.1250,0.8044,2.7061,0.1841,0.0414,0.1887,3.0000,3.9055,74.2817,-0.0024,0.0203,-0.0015,0.0016,1.0000,0.0040,0.0000,5.0000,3.1483,5.0000,0.0000,0.0000,0.0249,0.0662,0.0250
2.500,0.349,0.7741,2.8109,-98.248,0.7856,2.5810,-98.342,0.2259,0.0444,0.2302,-0.095,0.8301,3.1834,0.000,-0.0444,-0.6025,-98.342,1.926,-0.5074,0.636,0.2557,0.0384,0.0297,0.7738,1,2.1184,2.2189,nan,2.0000,1.9100,0.0756,-0.0927,1.0000,0.2409,-0.0863,0.1872,0.7222,-0.0521,7.0884,0.1250,0.7859,2.5830,0.2239,0.0443,0.2282,3.0000,2.8626,121.0678,0.0333,0.0562,0.0041,0.0010,1.0000,0.0081,0.0000,8.0000,3.8015,5.0000,0.0000,0.0143,0.0249,0.0704,0.0250
2.550,0.432,0.7615,2.7290,-99.180,0.7813,2.5056,-99.376,0.2174,0.0552,0.2243,-0.196,0.8388,3.1850,0.000,-0.0575,-0.6794,-99.376,2.020,-0.3030,0.722,0.2508,0.0265,0.0125,0.4709,1,2.1823,2.2120,nan,2.0000,1.8615,0.0737,-0.0691,1.0000,0.2374,-0.1069,0.1801,0.8227,-0.0802,-1.9808,0.1250,0.7812,2.5049,0.2181,0.0552,0.2250,3.0000,2.9619,67.9403,0.0041,0.0474,0.0045,0.0014,1.0000,0.0057,0.0000,8.0000,2.6960,5.0000,0.0000,0.0019,0.0249,0.0731,0.0250
2.600,0.568,0.7385,2.5947,-100.089,0.7663,2.3700,-100.114,0.2164,0.0668,0.2265,-0.025,0.8482,3.1893,0.000,-0.0818,-0.8193,-100.114,1.899,-0.1379,0.853,0.2564,0.0227,0.0007,0.0316,1,2.0868,2.0830,nan,2.0000,1.9340,0.0766,-0.0548,1.0000,0.2401,-0.1272,0.1736,0.9229,-0.0382,-1.6679,0.1250,0.7662,2.3690,0.2173,0.0668,0.2274,3.0000,5.7432,68.8565,0.0008,0.0013,0.0017,0.0036,1.0000,0.0044,0.0000,3.0000,1.4721,0.0000,0.0000,0.0000,0.0251,0.0300,0.0250
2.650,0.646,0.7246,2.5180,-100.448,0.7480,2.2928,-100.436,0.2172,0.0638,0.2264,0.011,0.8426,3.1814,0.000,-0.0946,-0.8886,-100.436,1.911,-0.1707,0.931,0.2490,0.0220,0.0010,0.0445,1,1.9009,1.8832,nan,2.0000,2.3672,0.0938,-0.0189,1.0000,0.2241,-0.1534,0.1676,1.0230,-0.0366,1.3750,0.1250,0.7477,2.2914,0.2187,0.0638,0.2278,3.0000,6.1827,77.9031,-0.0032,-0.0065,-0.0030,-0.0042,1.0000,0.0040,0.0000,3.0000,2.5441,0.0000,0.0000,0.0000,0.0246,0.0300,0.0250
2.701,0.782,0.6993,2.3844,-100.841,0.7296,2.1633,-100.887,0.2115,0.0714,0.2232,-0.046,0.8488,3.1808,0.000,-0.1192,-1.0175,-100.887,2.182,0.0008,1.075,0.2442,0.0452,0.0080,0.1779,1,1.9285,1.9690,nan,2.0000,2.3700,0.0939,-0.0026,1.0000,0.2108,-0.1682,0.1621,1.1230,-0.0415,5.2604,0.1250,0.7382,2.2078,0.1661,0.0714,0.1808,3.0000,6.0997,62.2945,0.0093,0.0150,0.0069,0.0143,1.0000,0.0048,0.0000,4.0000,2.4944,0.0000,0.0000,0.0008,0.0245,0.0300,0.0250
2.750,0.889,0.6790,2.2787,-100.841,0.7118,2.0795,-100.843,0.1895,0.0697,0.2019,-0.003,0.8509,3.2012,0.000,-0.1391,-1.1217,-100.843,2.282,0.0253,1.186,0.2427,0.0213,0.0012,0.0561,1,2.0663,2.1544,nan,2.0000,1.9496,0.0772,0.0130,1.0000,0.1949,-0.1798,0.1571,1.2229,-0.0292,2.0204,0.1250,0.7197,2.1208,0.1475,0.0697,0.1631,3.0000,7.4669,72.1058,0.0004,0.0267,0.0009,0.0253,1.0000,0.0043,0.0000,7.0000,3.6254,0.0000,0.0000,0.0000,0.0254,0.0300,0.0250
2.800,0.988,0.6606,2.1822,-100.734,0.6875,1.9701,-100.744,0.2034,0.0659,0.2138,-0.010,0.8482,3.2053,0.000,-0.1608,-1.2352,-100.744,2.122,0.0912,1.278,0.2599,0.0209,0.0011,0.0548,1,2.2054,2.2185,nan,2.0000,1.8439,0.0730,0.0506,1.0000,0.1623,-0.1864,0.1521,1.3229,-0.0904,-5.6250,0.1250,0.6873,1.9692,0.2043,0.0659,0.2147,3.0000,6.9644,69.2546,-0.0009,0.0024,-0.0005,0.0039,1.0000,0.0047,0.0000,3.0000,1.1373,0.0000,0.0000,0.0000,0.0254,0.0300,0.0250
2.850,1.073,0.6449,2.0986,-100.452,0.6690,1.9007,-100.463,0.1903,0.0596,0.1994,-0.011,0.8466,3.2261,0.000,-0.1776,-1.3254,-100.463,1.948,0.1337,1.356,0.2666,0.0206,0.0013,0.0639,1,2.0622,1.9990,nan,2.0000,1.9527,0.0773,0.0592,1.0000,0.1479,-0.1933,0.1477,1.4229,-0.0274,-2.9275,0.1250,0.6687,1.8991,0.1919,0.0596,0.2009,3.0000,7.3795,69.2939,-0.0007,0.0216,-0.0005,0.0196,1.0000,0.0048,0.0000,8.0000,4.2049,0.0000,0.0000,0.0000,0.0262,0.0300,0.0250
2.900,1.160,0.6292,2.0124,-100.060,0.6531,1.8387,-100.071,0.1669,0.0538,0.1753,-0.011,0.8460,3.2494,0.000,-0.1929,-1.4107,-100.071,1.889,0.1694,1.442,0.2657,0.0201,0.0018,0.0912,1,1.9266,1.8898,nan,2.0000,2.3885,0.0946,0.0614,1.0000,0.1323,-0.1980,0.0765,1.5226,-0.0416,0.6675,0.1250,0.6526,1.8360,0.1696,0.0538,0.1780,3.0000,6.6724,44.8948,0.0014,0.0295,0.0007,0.0211,1.0000,0.0073,0.0000,8.0000,1.9321,0.0000,0.0000,0.0055,0.0273,0.0300,0.0250
2.950,1.297,0.6061,1.8773,-99.308,0.6309,1.7389,-99.333,0.1326,0.0469,0.1407,-0.024,0.8460,3.2811,0.000,-0.2151,-1.5423,-99.333,2.204,0.2053,1.589,0.2621,0.0195,0.0018,0.0916,1,1.9288,1.9743,nan,2.0000,2.3891,0.0946,0.0664,1.0000,0.1141,-0.1872,0.0765,1.5226,-0.0420,5.3771,0.1250,0.6396,1.7916,0.0791,0.0469,0.0920,3.0000,7.2415,57.5759,-0.0002,0.0129,0.0001,0.0122,1.0000,0.0060,0.0000,4.0000,2.6390,0.0000,0.0000,0.0000,0.0281,0.0300,0.0250
3.000,1.387,0.5919,1.7884,-98.813,0.6166,1.6310,-98.806,0.1518,0.0485,0.1593,0.007,0.8483,3.2785,0.000,-0.2317,-1.6475,-98.806,2.269,0.2356,1.681,0.2786,0.0191,0.0014,0.0749,1,2.0610,2.1223,nan,2.0000,1.9537,0.0774,0.0695,1.0000,0.0947,-0.1779,-0.0615,1.6220,-0.0268,2.2029,0.1250,0.6163,1.6288,0.1540,0.0485,0.1614,3.0000,8.1776,67.7542,0.0031,0.0028,0.0032,0.0039,1.0000,0.0058,0.0000,3.0000,1.5073,0.0000,0.0000,0.0000,0.0278,0.0300,0.0250
3.050,1.486,0.5772,1.6905,-98.202,0.6029,1.5596,-98.208,0.1259,0.0441,0.1334,-0.006,0.8471,3.2919,0.000,-0.2442,-1.7324,-98.208,2.060,0.2221,1.772,0.2654,0.0186,0.0018,0.0963,1,2.1502,2.1606,nan,2.0000,1.8858,0.0747,0.0671,1.0000,0.0730,-0.1364,-0.1187,1.8207,-0.0661,-3.0817,0.1250,0.6020,1.5533,0.1323,0.0441,0.1394,3.0000,9.8172,72.8019,-0.0011,0.0160,-0.0010,0.0151,1.0000,0.0055,0.0000,5.0000,3.0049,0.0000,0.0000,0.0000,0.0282,0.0300,0.0250
3.100,1.576,0.5648,1.6017,-97.679,0.5857,1.4679,-97.639,0.1298,0.0386,0.1354,0.041,0.8438,3.3005,0.000,-0.2581,-1.8326,-97.639,1.938,0.2014,1.857,0.2769,0.0181,0.0026,0.1435,1,2.0340,2.0231,nan,2.0000,1.9742,0.0782,0.0755,1.0000,0.0572,-0.1287,-0.1187,1.8207,-0.0150,-1.5072,0.1250,0.5856,1.4671,0.1307,0.0386,0.1362,3.0000,3.8363,101.6311,-0.0240,0.0481,-0.0031,0.0011,1.0000,0.0058,0.0000,8.0000,2.2042,5.0000,0.0000,0.0265,0.0284,0.0319,0.0250
3.150,1.710,0.5479,1.4684,-96.830,0.5608,1.3443,-96.851,0.1217,0.0276,0.1247,-0.020,0.8348,3.3043,0.000,-0.2740,-1.9600,-96.851,1.943,0.2232,1.991,0.2709,0.0172,0.0044,0.2548,1,1.9347,1.9176,nan,2.0000,2.3803,0.0943,0.0742,1.0000,0.0452,-0.1072,-0.0837,1.9202,-0.0429,0.5652,0.1250,0.5656,1.3841,0.0816,0.0276,0.0862,3.0000,4.4433,103.0651,-0.0000,-0.0306,-0.0042,0.0013,1.0000,0.0058,0.0000,8.0000,2.6612,5.0000,0.0000,0.0107,0.0284,0.0366,0.0250
3.200,1.802,0.5374,1.3773,-96.223,0.5379,1.2560,-96.243,0.1206,0.0136,0.1213,-0.020,0.8225,3.3112,0.000,-0.2847,-2.0553,-96.243,2.184,0.2590,2.091,0.2751,0.0168,0.0161,0.9615,1,1.9846,2.0602,nan,2.0000,2.4280,0.0962,0.0830,1.0000,0.0239,-0.0904,-0.0355,2.0195,-0.0523,5.2378,0.1250,0.5377,1.2540,0.1225,0.0136,0.1233,3.0000,3.2263,106.4674,-0.0004,-0.0059,-0.0040,0.0029,1.0000,0.0058,0.0000,3.0000,1.4081,5.0000,0.0000,0.0035,0.0284,0.0434,0.0250
3.250,1.901,0.5272,1.2786,-95.520,0.5213,1.1563,-95.512,0.1223,0.0059,0.1224,0.008,0.8163,3.3153,0.000,-0.2950,-2.1589,-95.512,2.284,0.2996,2.193,0.2800,0.0163,0.0157,0.9605,1,2.1282,2.1924,nan,2.0000,1.9026,0.0753,0.0826,1.0000,0.0028,-0.0665,-0.0019,2.2183,-0.0564,-7.2032,0.1250,0.5212,1.1554,0.1232,0.0059,0.1234,3.0000,2.0779,110.5389,-0.0016,-0.0015,-0.0018,0.0016,1.0000,0.0062,0.0000,3.0000,1.3297,5.0000,0.0000,0.0000,0.0284,0.0480,0.0250
3.300,2.000,0.5183,1.1801,-94.776,0.5168,1.0484,-94.777,0.1314,0.0095,0.1317,-0.001,0.8216,3.3191,0.000,-0.3048,-2.2707,-94.777,2.052,0.2621,2.284,0.2933,0.0159,0.0154,0.9652,1,2.1646,2.1729,nan,2.0000,1.8749,0.0743,0.0721,1.0000,-0.0001,-0.0555,-0.0004,2.3177,-0.0724,-4.1338,0.1250,0.5166,1.0464,0.1334,0.0095,0.1337,3.0000,2.9411,110.4013,-0.0006,-0.0389,0.0029,0.0029,1.0000,0.0079,0.0000,8.0000,2.2200,5.0000,0.0000,0.0000,0.0285,0.0528,0.0250
3.350,2.129,0.5086,1.0513,-93.919,0.5014,0.9210,-93.906,0.1305,0.0018,0.1305,0.013,0.8157,3.3218,0.000,-0.3143,-2.4008,-93.906,1.897,0.2076,2.407,0.2946,0.0151,0.0146,0.9621,1,2.0477,2.0208,nan,2.0000,1.9637,0.0778,0.0741,1.0000,-0.0097,-0.0500,-0.0004,2.3177,-0.0210,-1.9797,0.1250,0.5047,0.9689,0.0824,0.0017,0.0825,3.0000,3.0066,107.9374,0.0014,0.0107,-0.0017,0.0011,1.0000,0.0073,0.0000,3.0000,2.3829,5.0000,0.0000,0.0000,0.0284,0.0560,0.0250
3.400,2.213,0.5033,0.9675,-93.366,0.4954,0.8492,-93.389,0.1186,-0.0009,0.1186,-0.024,0.8143,3.3248,0.000,-0.3188,-2.4756,-93.389,1.949,0.2281,2.493,0.2856,0.0148,0.0142,0.9644,1,1.9118,1.8625,nan,2.0000,2.4234,0.0960,0.0647,1.0000,-0.0137,-0.0406,-0.0002,2.4171,-0.0388,0.9635,0.1250,0.4954,0.8480,0.1197,-0.0009,0.1197,3.0000,1.4123,115.0479,-0.0002,0.0036,-0.0003,0.0008,1.0000,0.0075,0.0000,3.0000,1.2981,5.0000,0.0000,0.0000,0.0284,0.0609,0.0250
3.450,2.301,0.4985,0.8797,-92.829,0.4890,0.7453,-92.771,0.1347,-0.0028,0.1347,0.058,0.8134,3.3286,0.000,-0.3244,-2.5833,-92.771,2.200,0.2132,2.589,0.3055,0.0144,0.0138,0.9634,1,1.9663,2.0161,nan,2.0000,2.4348,0.0964,0.0563,1.0000,-0.0201,-0.0254,-0.0003,2.5165,-0.0488,3.9126,0.1250,0.4890,0.7442,0.1358,-0.0028,0.1358,3.0000,1.1413,119.6183,0.0010,0.0097,0.0007,0.0029,1.0000,0.0078,0.0000,3.0000,1.2505,5.0000,0.0000,0.0000,0.0284,0.0649,0.0250
3.500,2.410,0.4937,0.7708,-92.263,0.4847,0.6620,-92.297,0.1091,-0.0047,0.1092,-0.034,0.8127,3.3316,0.000,-0.3279,-2.6696,-92.297,2.317,0.2018,2.702,0.2829,0.0139,0.0154,1.1096,1,2.1494,2.3177,nan,2.0000,1.8864,0.0747,0.0516,1.0000,-0.0236,-0.0161,-0.0003,2.7152,-0.0657,1.4325,0.1250,0.4846,0.6577,0.1133,-0.0046,0.1134,3.0000,2.1440,125.3755,-0.0009,0.0057,-0.0011,0.0019,1.0000,0.0088,0.0000,3.0000,2.2775,5.0000,0.0000,0.0000,0.0284,0.0682,0.0250
3.550,2.555,0.4888,0.6265,-91.591,0.4778,0.4905,-91.589,0.1363,-0.0072,0.1365,0.003,0.8114,3.3366,0.000,-0.3336,-2.8462,-91.589,2.055,0.1556,2.836,0.3151,0.0133,0.0156,1.1743,1,2.2296,2.2510,nan,2.0000,1.8255,0.0723,0.0455,1.0000,-0.0247,-0.0105,-0.0002,2.8146,-0.1010,-6.4974,0.1250,0.4793,0.5432,0.0835,-0.0072,0.0838,3.0000,1.5775,129.8101,-0.0007,0.0302,-0.0016,0.0016,1.0000,0.0088,0.0000,7.0000,1.8446,5.0000,0.0000,0.0000,0.0284,0.0725,0.0250
3.600,2.639,0.4867,0.5423,-91.266,0.4758,0.4097,-91.240,0.1328,-0.0080,0.1330,0.026,0.8114,3.3422,0.000,-0.3356,-2.9325,-91.240,1.895,0.1224,2.915,0.3172,0.0131,0.0137,1.0455,1,2.1600,2.1285,nan,2.0000,1.8784,0.0744,0.0425,1.0000,-0.0273,-0.0069,-0.0002,2.9140,-0.0704,-3.5419,0.1250,0.4757,0.4061,0.1364,-0.0080,0.1367,3.0000,0.7216,136.6679,0.0008,0.0223,0.0003,0.0019,1.0000,0.0090,0.0000,3.0000,1.2548,5.0000,0.0000,0.0000,0.0284,0.0775,0.0250
3.650,2.719,0.4852,0.4618,-90.972,0.4758,0.3340,-90.965,0.1280,-0.0073,0.1282,0.007,0.8128,3.3441,0.000,-0.3371,-3.0101,-90.965,1.858,0.1206,2.994,0.3143,0.0129,0.0128,0.9907,1,1.8653,1.7978,nan,2.0000,2.3932,0.0948,0.0324,1.0000,-0.0268,0.0003,-0.0002,3.0134,-0.0304,-0.3353,0.1250,0.4758,0.3327,0.1293,-0.0073,0.1295,3.0000,0.0838,140.6613,0.0004,-0.0436,0.0011,0.0007,1.0000,0.0092,0.0000,8.0000,3.8600,5.0000,0.0000,0.0000,0.0284,0.0801,0.0250
3.700,2.814,0.4839,0.3669,-90.675,0.4729,0.2517,-90.658,0.1153,-0.0097,0.1157,0.017,0.8110,3.3468,0.000,-0.3382,-3.0951,-90.658,2.077,0.1059,3.097,0.3044,0.0127,0.0154,1.2086,1,1.8687,1.9083,nan,2.0000,2.3915,0.0947,0.0284,1.0000,-0.0275,0.0041,-0.0002,3.1128,-0.0311,5.9228,0.1250,0.4728,0.2504,0.1167,-0.0097,0.1171,3.0000,0.8437,137.1510,-0.0009,0.0046,-0.0010,0.0013,1.0000,0.0090,0.0000,3.0000,2.1842,5.0000,0.0000,0.0000,0.0284,0.0830,0.0250
3.750,2.960,0.4826,0.2210,-90.298,0.4715,0.1013,-90.339,0.1198,-0.0104,0.1203,-0.041,0.8110,3.3511,0.000,-0.3394,-3.2499,-90.339,2.290,0.0871,3.249,0.3133,0.0126,0.0138,1.0925,1,1.9941,2.1004,nan,2.0000,2.4221,0.0959,0.0242,1.0000,-0.0271,0.0071,-0.0002,3.2122,-0.0541,2.8337,0.1250,0.4719,0.1019,0.1192,-0.0101,0.1196,3.0000,0.0870,148.7289,0.0003,-0.0134,0.0004,0.0017,1.0000,0.0094,0.0000,3.0000,1.2955,5.0000,0.0000,0.0000,0.0284,0.0882,0.0250
3.800,3.064,0.4823,0.1168,-90.087,0.4712,-0.0198,-90.065,0.1366,-0.0109,0.1371,0.022,0.8108,3.3585,0.000,-0.3396,-3.3783,-90.065,2.285,0.0654,3.352,0.3375,0.0127,0.0139,1.0942,1,2.2591,2.3154,nan,2.0000,1.8031,0.0714,0.0152,1.0000,-0.0255,0.0114,-0.0002,3.3116,-0.1140,-8.1813,0.1250,0.4712,-0.0209,0.1377,-0.0109,0.1381,3.0000,0.0678,148.6499,-0.0002,-0.0040,-0.0001,0.0033,1.0000,0.0092,0.0000,8.0000,2.6613,5.0000,0.0000,0.0000,0.0284,0.0924,0.0250
3.850,3.154,0.4823,0.0271,-89.945,0.4717,-0.1030,-89.963,0.1301,-0.0107,0.1305,-0.018,0.8114,3.3613,0.000,-0.3396,-3.4643,-89.963,2.018,0.0520,3.432,0.3338,0.0127,0.0127,1.0000,1,2.2377,2.2316,nan,2.0000,1.8193,0.0721,0.0110,1.0000,-0.0237,0.0132,-0.0002,3.4110,-0.1046,-5.0124,0.1250,0.4717,-0.1039,0.1310,-0.0107,0.1314,3.0000,0.0751,154.6960,0.0005,0.0307,0.0005,0.0012,1.0000,0.0097,0.0000,4.0000,1.3900,5.0000,0.0000,0.0000,0.0284,0.0952,0.0250
3.900,3.239,0.4824,-0.0576,-89.835,0.4709,-0.2007,-89.819,0.1431,-0.0119,0.1436,0.016,0.8103,3.3647,0.000,-0.3394,-3.5655,-89.819,1.862,0.0369,3.512,0.3502,0.0126,0.0150,1.1849,1,2.0220,1.9106,nan,2.0000,1.9833,0.0785,0.0089,1.0000,-0.0239,0.0140,-0.0003,3.5104,-0.0097,-1.5363,0.1250,0.4709,-0.2007,0.1431,-0.0119,0.1436,3.0000,0.0824,154.5577,-0.0007,-0.0243,-0.0008,0.0011,1.0000,0.0094,0.0000,8.0000,3.9984,5.0000,0.0000,0.0000,0.0284,0.0985,0.0250
3.950,3.367,0.4830,-0.1858,-89.721,0.4716,-0.2945,-89.702,0.1086,-0.0119,0.1093,0.019,0.8106,3.3666,0.000,-0.3390,-3.6611,-89.702,1.908,0.0267,3.641,0.3177,0.0127,0.0133,1.0547,1,1.8865,1.8526,nan,2.0000,2.3837,0.0944,0.0090,1.0000,-0.0226,0.0146,-0.0003,3.6098,-0.0343,2.6622,0.1250,0.4716,-0.2841,0.0983,-0.0119,0.0990,3.0000,0.0636,154.3855,0.0000,-0.0045,0.0000,0.0012,1.0000,0.0095,0.0000,3.0000,1.3350,5.0000,0.0000,0.0000,0.0284,0.1012,0.0250
4.000,3.445,0.4834,-0.2634,-89.653,0.4723,-0.3948,-89.658,0.1314,-0.0119,0.1319,-0.006,0.8108,3.3695,0.000,-0.3385,-3.7643,-89.658,2.142,0.0249,3.726,0.3433,0.0126,0.0126,1.0019,1,1.8749,1.9112,nan,2.0000,2.3783,0.0942,0.0056,1.0000,-0.0217,0.0158,-0.0003,3.7092,-0.0321,5.6489,0.1250,0.4723,-0.3967,0.1332,-0.0119,0.1337,0.0000,0.0799,161.8597,0.0006,-0.0202,0.0005,0.0007,1.0000,0.0099,0.0000,4.0000,1.3202,5.0000,0.0000,0.0000,0.0284,0.1049,0.0250
4.050,3.556,0.4841,-0.3744,-89.602,0.4735,-0.5056,-89.590,0.1311,-0.0115,0.1316,0.012,0.8111,3.3725,0.000,-0.3377,-3.8781,-89.590,2.271,0.0091,3.841,0.3460,0.0126,0.0126,0.9981,1,2.0752,2.2002,nan,2.0000,1.9428,0.0769,0.0008,1.0000,-0.0187,0.0159,-0.0003,3.8087,-0.0331,1.9259,0.1250,0.4735,-0.5087,0.1342,-0.0115,0.1347,0.0000,0.0821,158.9381,0.0002,0.0283,0.0004,0.0021,1.0000,0.0098,0.0000,8.0000,2.0502,5.0000,0.0000,0.0000,0.0284,0.1085,0.0250
4.100,3.655,0.4849,-0.4734,-89.586,0.4730,-0.5938,-89.580,0.1203,-0.0128,0.1210,0.006,0.8100,3.3743,0.000,-0.3370,-3.9681,-89.580,2.304,0.0047,3.941,0.3370,0.0126,0.0191,1.5170,1,2.2247,2.3284,nan,2.0000,1.8292,0.0724,-0.0004,1.0000,-0.0172,0.0159,-0.0005,4.0075,-0.0989,-7.9184,0.1250,0.4730,-0.5949,0.1214,-0.0128,0.1220,0.0000,0.1368,163.7799,-0.0003,-0.0610,-0.0007,0.0008,1.0000,0.0099,0.0000,8.0000,2.0206,5.0000,0.0000,0.0000,0.0284,0.1113,0.0250
4.150,3.799,0.4859,-0.6179,-89.576,0.4747,-0.7449,-89.574,0.1269,-0.0122,0.1275,0.002,0.8105,3.3789,0.000,-0.3358,-4.1238,-89.574,1.935,-0.0001,4.072,0.3483,0.0126,0.0126,0.9981,1,2.1614,2.1230,nan,2.0000,1.8773,0.0744,-0.0028,1.0000,-0.0157,0.0158,-0.0005,4.0075,-0.0710,-4.5598,0.1250,0.4744,-0.7180,0.1000,-0.0122,0.1007,0.0000,0.0993,166.3650,0.0000,0.0107,0.0001,0.0005,1.0000,0.0100,0.0000,6.0000,1.6093,5.0000,0.0000,0.0000,0.0284,0.1162,0.0250
